"X","date","time","Province","District","items_sold_label","Food.Item...English","source_channel","source_location","market_transport","items_sold"
104,"2024-01-04","15:48:15","Eastern","Kayonza","ibijumba_bisa_oranje","Sweet Potatoes Orange","neighbour_farm","Kayonza","bicycle","ibijumba_bisa_oranje"
106,"2024-01-04","15:44:46","Northern","Gicumbi","avoka","Avocado","neighbour_farm","Don't Know","bicycle","avoka"
107,"2024-01-04","15:42:26","Eastern","Gatsibo","ibirayi","Potato","neighbour_farm","Gatsibo","bicycle","ibirayi"
108,"2024-01-04","15:37:56","Northern","Gakenke","ibirayi","Potato","neighbour_farm","Gakenke","bicycle","ibirayi"
109,"2024-01-04","15:36:45","Kigali","Kicukiro","ibitoki","Banana Cooking","wholesaler","Kayonza","bus","ibitoki"
110,"2024-01-04","15:30:18","Eastern","Bugesera","amafi","Fish","wholesaler","Bugesera","car","amafi"
111,"2024-01-04","15:25:47","Western","Karongi","ibijumba_bisa_oranje","Sweet Potatoes Orange","wholesaler","Karongi","bicycle","ibijumba_bisa_oranje"
112,"2024-01-04","15:22:40","Eastern","Gatsibo","amashu","Cabbage","wholesaler","Gatsibo","walk","amashu"
113,"2024-01-04","15:17:14","Kigali","Gasabo","amafi","Fish","wholesaler","Gasabo","bicycle","amafi"
114,"2024-01-04","15:13:37","Kigali","Nyarugenge","inyama z'inka","Cow Meat","wholesaler","Nyarugenge","car","inyama z'inka"
116,"2024-01-04","15:09:33","Eastern","Gatsibo","soya","Soya Beans","wholesaler","Gatsibo","bicycle","soya"
117,"2024-01-04","15:08:01","Southern","Nyanza","inyanya","Tomato","neighbour_farm","Nyanza","bicycle","inyanya"
118,"2024-01-04","15:07:33","Eastern","Kirehe","inyanya","Tomato","neighbour_farm","Kirehe","walk","inyanya"
119,"2024-01-04","15:07:23","Northern","Musanze","imyumbati","Cassava Root","wholesaler","Gakenke","car","imyumbati"
120,"2024-01-04","15:06:42","Eastern","Rwamagana","inyanya","Tomato","wholesaler","Rwamagana","walk","inyanya"
121,"2024-01-04","15:04:11","Eastern","Rwamagana","ibitunguru","Onion","wholesaler","Rwamagana","bicycle","ibitunguru"
122,"2024-01-04","15:02:43","Eastern","Gatsibo","uburo","Millet","wholesaler","Gatsibo","bicycle","uburo"
123,"2024-01-04","15:02:03","Western","Nyamasheke","umuceli","Rice","wholesaler","Nyamasheke","walk","umuceli"
124,"2024-01-04","15:01:00","Eastern","Rwamagana","amashu","Cabbage","wholesaler","Rwamagana","bicycle","amashu"
125,"2024-01-04","14:56:03","Eastern","Rwamagana","umuceli","Rice","wholesaler","Rwamagana","bicycle","umuceli"
128,"2024-01-04","14:51:22","Kigali","Gasabo","inanasi","Pineapple","wholesaler","Gasabo","bus","inanasi"
129,"2024-01-04","14:50:10","Eastern","Rwamagana","inanasi","Pineapple","wholesaler","Rwamagana","bicycle","inanasi"
130,"2024-01-04","14:49:23","Southern","Kamonyi","inanasi","Pineapple","neighbour_farm","Kamonyi","car","inanasi"
131,"2024-01-04","14:48:58","Eastern","Gatsibo","ibigori","Maize","wholesaler","Gatsibo","moto","ibigori"
132,"2024-01-04","14:48:54","Southern","Ruhango","amashu","Cabbage","neighbour_farm","Ruhango","bicycle","amashu"
133,"2024-01-04","14:47:32","Western","Nyamasheke","inyanya","Tomato","neighbour_farm","Nyamasheke","walk","inyanya"
134,"2024-01-04","14:46:44","Kigali","Kicukiro","ibitoki","Banana Cooking","wholesaler","Kayonza","bus","ibitoki"
135,"2024-01-04","14:46:25","Western","Rubavu","ibitunguru","Onion","wholesaler","Rubavu","bicycle","ibitunguru"
136,"2024-01-04","14:45:32","Southern","Kamonyi","amagi","Eggs","neighbour_farm","Kamonyi","car","amagi"
137,"2024-01-04","14:45:19","Eastern","Kirehe","inanasi","Pineapple","neighbour_farm","Kirehe","walk","inanasi"
139,"2024-01-04","14:44:15","Western","Rubavu","urusenda","Chilli","wholesaler","Rubavu","bicycle","urusenda"
140,"2024-01-04","14:41:37","Western","Rusizi","ibinyomoro","Tree Tomato","neighbour_farm","Nyamasheke","car","ibinyomoro"
141,"2024-01-04","14:41:35","Western","Rubavu","beterave","Beetroot","wholesaler","Rubavu","bicycle","beterave"
142,"2024-01-04","14:41:28","Kigali","Kicukiro","ibitoki","Banana Cooking","wholesaler","Kayonza","bus","ibitoki"
143,"2024-01-04","14:40:12","Western","Rusizi","inanasi","Pineapple","wholesaler","Rusizi","bicycle","inanasi"
144,"2024-01-04","14:38:56","Northern","Gakenke","imyumbati","Cassava Root","neighbour_farm","Musanze","bicycle","imyumbati"
145,"2024-01-04","14:37:52","Western","Rusizi","amatunda","Passionfruit","neighbour_farm","Rusizi","car","amatunda"
146,"2024-01-04","14:36:45","Kigali","Nyarugenge","ibitunguru","Onion","wholesaler","Nyarugenge","walk","ibitunguru"
147,"2024-01-04","14:34:43","Kigali","Kicukiro","ibirayi","Potato","wholesaler","Kicukiro","car","ibirayi"
148,"2024-01-04","14:32:54","Western","Nyamasheke","imineke","Banana Sweet","neighbour_farm","Nyamasheke","walk","imineke"
149,"2024-01-04","14:32:34","Kigali","Nyarugenge","amashaza","Green Peas","wholesaler","Nyarugenge","walk","amashaza"
150,"2024-01-04","14:32:25","Western","Rusizi","ipapayi","Papaya","neighbour_farm","Rusizi","car","ipapayi"
151,"2024-01-04","14:32:04","Southern","Kamonyi","ibitunguru","Onion","wholesaler","Kamonyi","walk","ibitunguru"
152,"2024-01-04","14:28:18","Kigali","Nyarugenge","intoryi","Aubergine","wholesaler","Nyarugenge","walk","intoryi"
153,"2024-01-04","14:27:52","Northern","Gakenke","imboga za dodo","Amaranth Leaves","neighbour_farm","Gakenke","bicycle","imboga za dodo"
154,"2024-01-04","14:25:11","Northern","Musanze","amashu","Cabbage","neighbour_farm","Musanze","bicycle","amashu"
155,"2024-01-04","14:25:08","Western","Nyamasheke","ibitoki","Banana Cooking","own_farm","Nyamasheke","walk","ibitoki"
156,"2024-01-04","14:23:12","Eastern","Bugesera","sipinaci","Spinach","wholesaler","Bugesera","car","sipinaci"
157,"2024-01-04","14:22:29","Kigali","Gasabo","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Gicumbi","bicycle","ibijumba_by'_umweru"
158,"2024-01-04","14:22:23","Northern","Musanze","imiteja","Faba Beans","wholesaler","Musanze","bicycle","imiteja"
159,"2024-01-04","14:21:46","Eastern","Nyagatare","amasaka","Sorghum","wholesaler","Nyagatare","bicycle","amasaka"
160,"2024-01-04","14:21:07","Southern","Huye","ibitoki","Banana Cooking","neighbour_farm","Huye","walk","ibitoki"
161,"2024-01-04","14:20:02","Western","Nyamasheke","amafi","Fish","wholesaler","Nyamasheke","car","amafi"
162,"2024-01-04","14:20:00","Northern","Gicumbi","imiteja","Faba Beans","wholesaler","Musanze","car","imiteja"
163,"2024-01-04","14:19:49","Eastern","Gatsibo","amateke ya taro","Taro","neighbour_farm","Gatsibo","bicycle","amateke ya taro"
164,"2024-01-04","14:17:43","Eastern","Bugesera","ibitunguru","Onion","wholesaler","Bugesera","car","ibitunguru"
165,"2024-01-04","14:17:15","Northern","Musanze","karoti","Carrot","wholesaler","Musanze","bicycle","karoti"
166,"2024-01-04","14:16:17","Northern","Gicumbi","shufureri","Cauliflower","neighbour_farm","Musanze","car","shufureri"
167,"2024-01-04","14:16:15","Southern","Kamonyi","isombe","Cassava Leaves","wholesaler","Kamonyi","walk","isombe"
168,"2024-01-04","14:14:11","Western","Karongi","soya","Soya Beans","neighbour_farm","Karongi","walk","soya"
169,"2024-01-04","14:14:10","Northern","Gicumbi","ibitunguru","Onion","own_farm","Gicumbi","walk","ibitunguru"
170,"2024-01-04","14:14:03","Eastern","Nyagatare","inyanya","Tomato","wholesaler","Nyagatare","walk","inyanya"
171,"2024-01-04","14:13:45","Kigali","Nyarugenge","beterave","Beetroot","wholesaler","Nyarugenge","moto","beterave"
172,"2024-01-04","14:13:41","Eastern","Bugesera","imiteja","Faba Beans","wholesaler","Bugesera","bicycle","imiteja"
173,"2024-01-04","14:13:02","Eastern","Nyagatare","uburo","Millet","wholesaler","Nyagatare","moto","uburo"
174,"2024-01-04","14:12:45","Eastern","Nyagatare","ibitunguru","Onion","wholesaler","Nyagatare","walk","ibitunguru"
175,"2024-01-04","14:12:34","Eastern","Kirehe","amasaka","Sorghum","cooperative","Kirehe","bicycle","amasaka"
176,"2024-01-04","14:12:06","Southern","Kamonyi","urusenda","Chilli","wholesaler","Kamonyi","walk","urusenda"
177,"2024-01-04","14:11:47","Western","Karongi","ibigori","Maize","wholesaler","Don't Know","bicycle","ibigori"
179,"2024-01-04","14:10:43","Southern","Ruhango","inanasi","Pineapple","neighbour_farm","Ruhango","bicycle","inanasi"
180,"2024-01-04","14:10:40","Northern","Musanze","intoryi","Aubergine","wholesaler","Musanze","bicycle","intoryi"
181,"2024-01-04","14:10:34","Kigali","Nyarugenge","imyumbati","Cassava Root","wholesaler","Nyarugenge","moto","imyumbati"
182,"2024-01-04","14:09:55","Northern","Gicumbi","urusenda","Chilli","own_farm","Gicumbi","walk","urusenda"
183,"2024-01-04","14:09:35","Southern","Nyanza","amashu","Cabbage","neighbour_farm","Nyanza","walk","amashu"
184,"2024-01-04","14:08:49","Western","Karongi","ibishyimbo byumye","Field Beans","neighbour_farm","Karongi","walk","ibishyimbo byumye"
186,"2024-01-04","14:07:32","Eastern","Ngoma","ibijumba_by'_umweru","Sweet Potatoes White","neighbour_farm","Ngoma","bicycle","ibijumba_by'_umweru"
187,"2024-01-04","14:07:28","Eastern","Kayonza","imboga za dodo","Amaranth Leaves","wholesaler","Kayonza","walk","imboga za dodo"
188,"2024-01-04","14:05:59","Southern","Gisagara","ibitoki","Banana Cooking","wholesaler","Gisagara","walk","ibitoki"
189,"2024-01-04","14:05:37","Eastern","Gatsibo","ibitunguru","Onion","wholesaler","Nyagatare","car","ibitunguru"
190,"2024-01-04","14:05:29","Eastern","Nyagatare","ingano za sayiri","Barley","wholesaler","Nyagatare","car","ingano za sayiri"
191,"2024-01-04","14:05:10","Southern","Kamonyi","ibigori","Maize","cooperative","Kamonyi","walk","ibigori"
192,"2024-01-04","14:04:51","Western","Nyamasheke","inyanya","Tomato","neighbour_farm","Nyamasheke","walk","inyanya"
193,"2024-01-04","14:04:22","Southern","Nyanza","ibitunguru","Onion","neighbour_farm","Nyanza","bicycle","ibitunguru"
194,"2024-01-04","14:04:04","Eastern","Nyagatare","amagi","Eggs","wholesaler","Nyagatare","walk","amagi"
195,"2024-01-04","14:02:23","Northern","Gicumbi","imiteja","Faba Beans","neighbour_farm","Rulindo","car","imiteja"
196,"2024-01-04","14:01:08","Southern","Huye","ibitunguru","Onion","neighbour_farm","Gisagara","bicycle","ibitunguru"
197,"2024-01-04","13:59:25","Northern","Gicumbi","urusenda","Chilli","wholesaler","Rulindo","car","urusenda"
198,"2024-01-04","13:58:30","Southern","Kamonyi","amashaza","Green Peas","neighbour_farm","Kamonyi","bicycle","amashaza"
199,"2024-01-04","13:56:43","Western","Rusizi","amashu","Cabbage","wholesaler","Rusizi","bicycle","amashu"
200,"2024-01-04","13:56:29","Eastern","Kayonza","soya","Soya Beans","wholesaler","Kayonza","bicycle","soya"
201,"2024-01-04","13:56:27","Northern","Gicumbi","karoti","Carrot","neighbour_farm","Gicumbi","bicycle","karoti"
202,"2024-01-04","13:54:41","Southern","Gisagara","avoka","Avocado","wholesaler","Gisagara","walk","avoka"
203,"2024-01-04","13:53:38","Southern","Ruhango","imyumbati","Cassava Root","wholesaler","Ruhango","walk","imyumbati"
204,"2024-01-04","13:53:26","Eastern","Kirehe","soya","Soya Beans","wholesaler","Kirehe","bicycle","soya"
205,"2024-01-04","13:53:17","Southern","Muhanga","avoka","Avocado","neighbour_farm","Muhanga","walk","avoka"
206,"2024-01-04","13:53:11","Eastern","Kayonza","amasaka","Sorghum","wholesaler","Kayonza","bicycle","amasaka"
207,"2024-01-04","13:52:59","Eastern","Kayonza","amashu","Cabbage","cooperative","Kayonza","bicycle","amashu"
208,"2024-01-04","13:52:08","Southern","Kamonyi","ibishyimbo byumye","Field Beans","neighbour_farm","Kamonyi","bicycle","ibishyimbo byumye"
209,"2024-01-04","13:49:51","Western","Karongi","avoka","Avocado","wholesaler","Karongi","walk","avoka"
210,"2024-01-04","13:49:37","Eastern","Kirehe","beterave","Beetroot","neighbour_farm","Kirehe","walk","beterave"
211,"2024-01-04","13:49:27","Eastern","Kayonza","ibishyimbo byumye","Field Beans","wholesaler","Kayonza","bicycle","ibishyimbo byumye"
212,"2024-01-04","13:48:52","Kigali","Gasabo","ibitunguru","Onion","wholesaler","Gicumbi","bus","ibitunguru"
213,"2024-01-04","13:47:28","Southern","Muhanga","avoka","Avocado","neighbour_farm","Muhanga","walk","avoka"
214,"2024-01-04","13:45:00","Eastern","Kirehe","inanasi","Pineapple","own_farm","Rusizi","car","inanasi"
215,"2024-01-04","13:43:49","Eastern","Kayonza","ibitunguru","Onion","wholesaler","Don't Know","walk","ibitunguru"
217,"2024-01-04","13:42:40","Kigali","Gasabo","ibitunguru","Onion","wholesaler","Gicumbi","bicycle","ibitunguru"
218,"2024-01-04","13:42:09","Western","Rusizi","inanasi","Pineapple","wholesaler","Rusizi","bicycle","inanasi"
219,"2024-01-04","13:41:01","Northern","Gakenke","ibirayi","Potato","wholesaler","Musanze","car","ibirayi"
221,"2024-01-04","13:38:14","Northern","Burera","ibisheke","Sugarcane","wholesaler","Gakenke","bicycle","ibisheke"
223,"2024-01-04","13:38:01","Southern","Gisagara","ibitunguru","Onion","wholesaler","Gisagara","bicycle","ibitunguru"
224,"2024-01-04","13:36:40","Kigali","Kicukiro","ibirayi","Potato","wholesaler","Don't Know","walk","ibirayi"
225,"2024-01-04","13:36:01","Western","Ngororero","intoryi","Aubergine","neighbour_farm","Ngororero","bicycle","intoryi"
226,"2024-01-04","13:35:37","Northern","Burera","amatunda","Passionfruit","neighbour_farm","Burera","bicycle","amatunda"
227,"2024-01-04","13:35:29","Western","Nyamasheke","imiteja","Faba Beans","wholesaler","Gasabo","bus","imiteja"
228,"2024-01-04","13:35:08","Kigali","Kicukiro","intoryi","Aubergine","wholesaler","Kamonyi","bus","intoryi"
230,"2024-01-04","13:35:05","Southern","Kamonyi","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Kamonyi","bicycle","ibijumba_by'_umweru"
231,"2024-01-04","13:34:58","Northern","Gakenke","ibinyomoro","Tree Tomato","wholesaler","Gakenke","bicycle","ibinyomoro"
232,"2024-01-04","13:34:53","Kigali","Nyarugenge","inyanya","Tomato","wholesaler","Nyarugenge","bus","inyanya"
233,"2024-01-04","13:32:30","Eastern","Kirehe","amasaka","Sorghum","wholesaler","Kirehe","bicycle","amasaka"
234,"2024-01-04","13:32:06","Northern","Rulindo","imiteja","Faba Beans","neighbour_farm","Rulindo","bicycle","imiteja"
235,"2024-01-04","13:31:41","Southern","Nyamagabe","avoka","Avocado","wholesaler","Nyamagabe","bicycle","avoka"
236,"2024-01-04","13:31:21","Northern","Gakenke","inyanya","Tomato","wholesaler","Gakenke","bicycle","inyanya"
237,"2024-01-04","13:31:10","Eastern","Rwamagana","inyanya","Tomato","wholesaler","Rwamagana","bicycle","inyanya"
238,"2024-01-04","13:30:54","Western","Nyamasheke","karoti","Carrot","wholesaler","Nyamasheke","walk","karoti"
239,"2024-01-04","13:30:28","Northern","Burera","ipapayi","Papaya","neighbour_farm","Burera","bicycle","ipapayi"
240,"2024-01-04","13:30:19","Kigali","Gasabo","ibitoki","Banana Cooking","wholesaler","Gasabo","walk","ibitoki"
241,"2024-01-04","13:29:57","Eastern","Ngoma","ibitoki","Banana Cooking","wholesaler","Ngoma","bicycle","ibitoki"
242,"2024-01-04","13:29:48","Southern","Nyaruguru","ibigori","Maize","neighbour_farm","Nyaruguru","bicycle","ibigori"
243,"2024-01-04","13:29:43","Kigali","Kicukiro","uburo","Millet","wholesaler","Kicukiro","moto","uburo"
244,"2024-01-04","13:29:34","Eastern","Kirehe","uburo","Millet","wholesaler","Kirehe","walk","uburo"
245,"2024-01-04","13:29:31","Eastern","Kirehe","ibigori","Maize","wholesaler","Kirehe","bicycle","ibigori"
246,"2024-01-04","13:28:49","Eastern","Nyagatare","ibitoki","Banana Cooking","own_farm","Nyagatare","moto","ibitoki"
247,"2024-01-04","13:28:42","Western","Rubavu","urusenda","Chilli","wholesaler","Rubavu","walk","urusenda"
248,"2024-01-04","13:27:45","Southern","Kamonyi","amashaza","Green Peas","own_farm","Kamonyi","car","amashaza"
249,"2024-01-04","13:27:35","Northern","Gicumbi","beterave","Beetroot","wholesaler","Gicumbi","bicycle","beterave"
250,"2024-01-04","13:27:30","Eastern","Ngoma","imyumbati","Cassava Root","neighbour_farm","Ngoma","bicycle","imyumbati"
251,"2024-01-04","13:27:27","Southern","Ruhango","amateke ya taro","Taro","wholesaler","Ruhango","bicycle","amateke ya taro"
252,"2024-01-04","13:26:57","Northern","Rulindo","karoti","Carrot","neighbour_farm","Rulindo","bicycle","karoti"
255,"2024-01-04","13:26:01","Western","Rubavu","imiteja","Faba Beans","wholesaler","Gasabo","car","imiteja"
256,"2024-01-04","13:25:50","Western","Rubavu","imiteja","Faba Beans","wholesaler","Gasabo","car","imiteja"
257,"2024-01-04","13:25:41","Southern","Kamonyi","ibigori","Maize","neighbour_farm","Kamonyi","car","ibigori"
258,"2024-01-04","13:24:50","Eastern","Nyagatare","ibitoki","Banana Cooking","wholesaler","Nyagatare","walk","ibitoki"
259,"2024-01-04","13:24:46","Kigali","Kicukiro","ingano za sayiri","Barley","wholesaler","Kicukiro","moto","ingano za sayiri"
260,"2024-01-04","13:24:35","Northern","Gicumbi","karoti","Carrot","wholesaler","Gicumbi","bicycle","karoti"
261,"2024-01-04","13:24:06","Northern","Burera","inyanya","Tomato","own_farm","Burera","car","inyanya"
262,"2024-01-04","13:24:00","Eastern","Bugesera","inanasi","Pineapple","neighbour_farm","Burera","car","inanasi"
263,"2024-01-04","13:23:51","Western","Rusizi","karoti","Carrot","wholesaler","Rusizi","car","karoti"
264,"2024-01-04","13:23:47","Northern","Burera","avoka","Avocado","neighbour_farm","Burera","bicycle","avoka"
265,"2024-01-04","13:23:47","Southern","Huye","soya","Soya Beans","wholesaler","Huye","bicycle","soya"
266,"2024-01-04","13:23:46","Eastern","Nyagatare","ibitoki","Banana Cooking","wholesaler","Nyagatare","moto","ibitoki"
267,"2024-01-04","13:23:40","Eastern","Bugesera","amateke ya taro","Taro","wholesaler","Bugesera","moto","amateke ya taro"
268,"2024-01-04","13:23:26","Kigali","Nyarugenge","ibitunguru","Onion","wholesaler","Nyarugenge","truck","ibitunguru"
269,"2024-01-04","13:22:59","Eastern","Nyagatare","ibinyomoro","Tree Tomato","wholesaler","Gasabo","bus","ibinyomoro"
270,"2024-01-04","13:22:48","Northern","Rulindo","intoryi","Aubergine","neighbour_farm","Rulindo","bicycle","intoryi"
271,"2024-01-04","13:22:20","Kigali","Nyarugenge","imboga za dodo","Amaranth Leaves","wholesaler","Nyarugenge","moto","imboga za dodo"
272,"2024-01-04","13:22:16","Northern","Gakenke","inyanya","Tomato","cooperative","Gakenke","bicycle","inyanya"
273,"2024-01-04","13:22:12","Eastern","Gatsibo","ibitunguru","Onion","wholesaler","Nyagatare","moto","ibitunguru"
274,"2024-01-04","13:22:07","Kigali","Gasabo","sipinaci","Spinach","wholesaler","Gasabo","car","sipinaci"
276,"2024-01-04","13:21:46","Southern","Nyanza","inyanya","Tomato","wholesaler","Nyanza","bicycle","inyanya"
277,"2024-01-04","13:21:39","Western","Rubavu","urusenda","Chilli","wholesaler","Gasabo","car","urusenda"
278,"2024-01-04","13:21:37","Northern","Gicumbi","ibitoki","Banana Cooking","wholesaler","Gicumbi","bicycle","ibitoki"
279,"2024-01-04","13:21:27","Northern","Burera","ibijumba_by'_umweru","Sweet Potatoes White","neighbour_farm","Burera","walk","ibijumba_by'_umweru"
281,"2024-01-04","13:21:06","Northern","Gicumbi","inyanya","Tomato","wholesaler","Gatsibo","moto","inyanya"
282,"2024-01-04","13:20:45","Kigali","Nyarugenge","ibihaza","Pumpkin","wholesaler","Nyarugenge","walk","ibihaza"
283,"2024-01-04","13:20:24","Eastern","Kayonza","ibigori","Maize","cooperative","Gasabo","car","ibigori"
285,"2024-01-04","13:20:10","Northern","Burera","karoti","Carrot","neighbour_farm","Burera","bicycle","karoti"
