"","X","date","time","Province","District","items_sold_label","Food.Item...English","source_channel","source_location","market_transport"
"7581",283,"2024-01-04","13:20:24","Eastern","Kayonza","ibigori","Maize","cooperative","Gasabo","car"
"7582",285,"2024-01-04","13:20:10","Northern","Burera","karoti","Carrot","neighbour_farm","Burera","bicycle"
"7583",286,"2024-01-04","13:20:05","Western","Rusizi","beterave","Beetroot","wholesaler","Rusizi","car"
"7584",287,"2024-01-04","13:19:50","Southern","Nyaruguru","ingano za sayiri","Barley","wholesaler","Huye","car"
"7585",289,"2024-01-04","13:19:36","Eastern","Bugesera","amashu","Cabbage","neighbour_farm","Bugesera","car"
"7586",290,"2024-01-04","13:19:31","Southern","Huye","soya","Soya Beans","neighbour_farm","Huye","bicycle"
"7587",291,"2024-01-04","13:19:24","Kigali","Gasabo","karoti","Carrot","wholesaler","Gasabo","truck"
"7588",292,"2024-01-04","13:19:21","Northern","Musanze","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Musanze","car"
"7589",293,"2024-01-04","13:19:11","Eastern","Bugesera","ibishyimbo byumye","Field Beans","wholesaler","Bugesera","moto"
"7590",295,"2024-01-04","13:18:58","Southern","Nyamagabe","amateke ya taro","Taro","neighbour_farm","Nyamagabe","bicycle"
"7591",296,"2024-01-04","13:18:41","Kigali","Gasabo","ibirayi","Potato","wholesaler","Don't Know","bus"
"7592",298,"2024-01-04","13:18:22","Kigali","Gasabo","ipapayi","Papaya","wholesaler","Kayonza","car"
"7593",299,"2024-01-04","13:18:00","Southern","Kamonyi","ibitoki","Banana Cooking","wholesaler","Muhanga","car"
"7594",300,"2024-01-04","13:17:54","Western","Rusizi","ibitoki","Banana Cooking","wholesaler","Rusizi","walk"
"7595",301,"2024-01-04","13:17:51","Eastern","Nyagatare","ibitunguru","Onion","wholesaler","Nyagatare","bicycle"
"7596",302,"2024-01-04","13:17:50","Northern","Gakenke","ibitunguru","Onion","neighbour_farm","Gasabo","truck"
"7597",303,"2024-01-04","13:17:43","Kigali","Kicukiro","imiteja","Faba Beans","neighbour_farm","Kicukiro","walk"
"7598",305,"2024-01-04","13:17:18","Kigali","Gasabo","urusenda","Chilli","wholesaler","Gasabo","car"
"7599",306,"2024-01-04","13:17:16","Kigali","Nyarugenge","amateke ya taro","Taro","wholesaler","Nyarugenge","walk"
"7600",307,"2024-01-04","13:16:57","Northern","Musanze","imiteja","Faba Beans","wholesaler","Musanze","moto"
"7601",308,"2024-01-04","13:16:50","Western","Nyamasheke","ibitunguru","Onion","wholesaler","Nyamasheke","walk"
"7602",309,"2024-01-04","13:16:49","Eastern","Kayonza","ibitunguru","Onion","wholesaler","Gatsibo","bicycle"
"7603",310,"2024-01-04","13:16:39","Southern","Nyanza","urusenda","Chilli","wholesaler","Nyanza","walk"
"7604",311,"2024-01-04","13:16:33","Northern","Musanze","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Gakenke","car"
"7605",312,"2024-01-04","13:16:01","Northern","Gicumbi","ibitunguru","Onion","neighbour_farm","Gicumbi","moto"
"7606",313,"2024-01-04","13:15:44","Eastern","Nyagatare","avoka","Avocado","wholesaler","Nyagatare","bicycle"
"7607",314,"2024-01-04","13:15:41","Northern","Burera","intoryi","Aubergine","neighbour_farm","Burera","walk"
"7608",315,"2024-01-04","13:15:39","Southern","Nyanza","soya","Soya Beans","neighbour_farm","Nyanza","bicycle"
"7609",316,"2024-01-04","13:15:33","Northern","Rulindo","amashu","Cabbage","neighbour_farm","Rulindo","walk"
"7610",317,"2024-01-04","13:15:03","Eastern","Ngoma","amateke ya taro","Taro","neighbour_farm","Ngoma","bicycle"
"7611",318,"2024-01-04","13:15:01","Eastern","Kayonza","ibishyimbo byumye","Field Beans","neighbour_farm","Kayonza","bicycle"
"7612",319,"2024-01-04","13:14:47","Northern","Gakenke","inyanya","Tomato","wholesaler","Gakenke","bicycle"
"7613",320,"2024-01-04","13:14:06","Western","Nyamasheke","karoti","Carrot","wholesaler","Nyamasheke","walk"
"7614",321,"2024-01-04","13:14:05","Kigali","Gasabo","imboga za dodo","Amaranth Leaves","wholesaler","Gasabo","car"
"7615",322,"2024-01-04","13:13:57","Northern","Gakenke","amashu","Cabbage","own_farm","Gakenke","car"
"7616",323,"2024-01-04","13:13:57","Western","Rutsiro","ibirayi","Potato","neighbour_farm","Rutsiro","walk"
"7617",324,"2024-01-04","13:13:55","Western","Nyamasheke","urusenda","Chilli","neighbour_farm","Nyamasheke","walk"
"7618",325,"2024-01-04","13:13:47","Kigali","Nyarugenge","ibishyimbo byumye","Field Beans","wholesaler","Nyarugenge","bicycle"
"7619",326,"2024-01-04","13:13:46","Kigali","Nyarugenge","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Nyarugenge","walk"
"7620",327,"2024-01-04","13:13:32","Eastern","Nyagatare","karoti","Carrot","wholesaler","Nyagatare","walk"
"7621",328,"2024-01-04","13:13:13","Northern","Gicumbi","ibijumba_bisa_oranje","Sweet Potatoes Orange","own_farm","Gicumbi","bicycle"
"7622",329,"2024-01-04","13:13:07","Eastern","Rwamagana","amagi","Eggs","cooperative","Rwamagana","bicycle"
"7623",330,"2024-01-04","13:12:51","Eastern","Ngoma","ibitoki","Banana Cooking","own_farm","Ngoma","car"
"7624",331,"2024-01-04","13:12:38","Southern","Muhanga","inyama z'inka","Cow Meat","neighbour_farm","Muhanga","walk"
"7625",332,"2024-01-04","13:12:28","Eastern","Rwamagana","inanasi","Pineapple","wholesaler","Kayonza","moto"
"7626",333,"2024-01-04","13:11:16","Northern","Rulindo","ibijumba_by'_umweru","Sweet Potatoes White","neighbour_farm","Rulindo","bicycle"
"7627",334,"2024-01-04","13:11:10","Western","Rusizi","avoka","Avocado","wholesaler","Rusizi","walk"
"7628",335,"2024-01-04","13:11:05","Eastern","Gatsibo","beterave","Beetroot","wholesaler","Nyagatare","bicycle"
"7629",336,"2024-01-04","13:11:01","Southern","Nyamagabe","urusenda","Chilli","neighbour_farm","Nyamagabe","walk"
"7630",337,"2024-01-04","13:10:21","Western","Nyamasheke","inyanya","Tomato","wholesaler","Nyamasheke","bicycle"
"7631",338,"2024-01-04","13:10:17","Northern","Gakenke","imboga za dodo","Amaranth Leaves","neighbour_farm","Gakenke","bicycle"
"7632",339,"2024-01-04","13:09:33","Northern","Gicumbi","amashaza","Green Peas","neighbour_farm","Gicumbi","moto"
"7633",340,"2024-01-04","13:09:31","Northern","Musanze","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Gakenke","car"
"7634",341,"2024-01-04","13:09:27","Southern","Kamonyi","intoryi","Aubergine","wholesaler","Kamonyi","bicycle"
"7635",342,"2024-01-04","13:09:26","Southern","Kamonyi","imyembe","Mango","wholesaler","Don't Know","moto"
"7636",343,"2024-01-04","13:09:02","Kigali","Nyarugenge","imyumbati","Cassava Root","wholesaler","Nyarugenge","walk"
"7637",344,"2024-01-04","13:08:54","Southern","Kamonyi","avoka","Avocado","neighbour_farm","Kamonyi","car"
"7638",345,"2024-01-04","13:08:52","Kigali","Nyarugenge","imboga za dodo","Amaranth Leaves","wholesaler","Nyarugenge","bicycle"
"7639",346,"2024-01-04","13:08:46","Western","Nyamasheke","karoti","Carrot","neighbour_farm","Nyamasheke","walk"
"7640",347,"2024-01-04","13:08:30","Eastern","Nyagatare","ibitoki","Banana Cooking","wholesaler","Nyagatare","moto"
"7641",349,"2024-01-04","13:08:21","Eastern","Ngoma","ibijumba_by'_umweru","Sweet Potatoes White","own_farm","Ngoma","bicycle"
"7642",350,"2024-01-04","13:08:13","Kigali","Nyarugenge","urusenda","Chilli","wholesaler","Nyarugenge","moto"
"7643",351,"2024-01-04","13:08:05","Northern","Burera","ibitoki","Banana Cooking","wholesaler","Burera","bicycle"
"7644",352,"2024-01-04","13:07:52","Eastern","Gatsibo","ibitunguru","Onion","own_farm","Gatsibo","bicycle"
"7645",353,"2024-01-04","13:07:46","Southern","Nyamagabe","karoti","Carrot","neighbour_farm","Nyamagabe","bicycle"
"7646",354,"2024-01-04","13:07:19","Eastern","Nyagatare","inanasi","Pineapple","wholesaler","Nyagatare","bicycle"
"7647",355,"2024-01-04","13:07:16","Southern","Nyaruguru","ipapayi","Papaya","wholesaler","Nyaruguru","bicycle"
"7648",356,"2024-01-04","13:07:09","Southern","Nyaruguru","avoka","Avocado","wholesaler","Huye","car"
"7649",357,"2024-01-04","13:07:07","Southern","Muhanga","inyama z'inka","Cow Meat","wholesaler","Muhanga","car"
"7650",359,"2024-01-04","13:06:56","Southern","Nyanza","ibishyimbo byumye","Field Beans","cooperative","Nyanza","bicycle"
"7651",360,"2024-01-04","13:06:56","Western","Rubavu","ibishyimbo byumye","Field Beans","wholesaler","Rubavu","bicycle"
"7652",362,"2024-01-04","13:06:46","Northern","Rulindo","ibirayi","Potato","neighbour_farm","Burera","bicycle"
"7653",363,"2024-01-04","13:06:44","Eastern","Rwamagana","amashu","Cabbage","neighbour_farm","Rwamagana","car"
"7654",364,"2024-01-04","13:06:43","Southern","Muhanga","ibijumba_by'_umweru","Sweet Potatoes White","neighbour_farm","Gasabo","truck"
"7655",365,"2024-01-04","13:06:42","Western","Rubavu","karoti","Carrot","wholesaler","Rubavu","car"
"7656",366,"2024-01-04","13:06:41","Eastern","Gatsibo","ibijumba_by'_umweru","Sweet Potatoes White","neighbour_farm","Gatsibo","bicycle"
"7657",367,"2024-01-04","13:06:41","Northern","Gicumbi","ibitunguru","Onion","neighbour_farm","Gicumbi","bicycle"
"7658",368,"2024-01-04","13:06:40","Northern","Gakenke","ibishyimbo byumye","Field Beans","neighbour_farm","Gakenke","bicycle"
"7659",369,"2024-01-04","13:06:38","Eastern","Nyagatare","imboga za dodo","Amaranth Leaves","wholesaler","Nyagatare","walk"
"7660",370,"2024-01-04","13:06:37","Eastern","Kayonza","amashu","Cabbage","cooperative","Kayonza","bicycle"
"7661",372,"2024-01-04","13:06:37","Eastern","Nyagatare","avoka","Avocado","neighbour_farm","Nyagatare","bicycle"
"7662",373,"2024-01-04","13:06:36","Northern","Burera","ibirayi","Potato","neighbour_farm","Burera","walk"
"7663",374,"2024-01-04","13:06:33","Northern","Burera","avoka","Avocado","neighbour_farm","Burera","bicycle"
"7664",375,"2024-01-04","13:06:30","Eastern","Bugesera","inanasi","Pineapple","own_farm","Bugesera","bicycle"
"7665",377,"2024-01-04","13:06:27","Northern","Rulindo","amashaza","Green Peas","neighbour_farm","Burera","walk"
"7666",378,"2024-01-04","13:06:25","Southern","Nyaruguru","urusenda","Chilli","neighbour_farm","Huye","bicycle"
"7667",379,"2024-01-04","13:06:25","Eastern","Bugesera","amashu","Cabbage","wholesaler","Bugesera","car"
"7668",380,"2024-01-04","13:06:12","Eastern","Bugesera","amashu","Cabbage","wholesaler","Bugesera","car"
"7669",381,"2024-01-04","13:06:11","Southern","Nyamagabe","avoka","Avocado","wholesaler","Nyamagabe","walk"
"7670",382,"2024-01-04","13:06:08","Eastern","Gatsibo","avoka","Avocado","neighbour_farm","Gatsibo","bicycle"
"7671",383,"2024-01-04","13:06:07","Eastern","Kayonza","ibigori","Maize","wholesaler","Kayonza","moto"
"7672",385,"2024-01-04","13:06:04","Western","Nyabihu","imboga za dodo","Amaranth Leaves","own_farm","Gakenke","bicycle"
"7673",386,"2024-01-04","13:05:54","Western","Rutsiro","ibitoki","Banana Cooking","neighbour_farm","Rutsiro","bicycle"
"7674",387,"2024-01-04","13:05:48","Western","Karongi","ibitoki","Banana Cooking","wholesaler","Karongi","walk"
"7675",388,"2024-01-04","13:05:46","Northern","Gicumbi","avoka","Avocado","wholesaler","Gicumbi","bicycle"
"7676",389,"2024-01-05","21:52:52","Kigali","Nyarugenge","amateke ya taro","Taro","cooperative","Gasabo","bus"
"7677",390,"2024-01-05","21:32:12","Eastern","Gatsibo","ibitunguru","Onion","wholesaler","Gatsibo","bus"
"7678",391,"2024-01-05","17:59:15","Eastern","Kayonza","ibirayi","Potato","neighbour_farm","Kayonza","bicycle"
"7679",392,"2024-01-05","16:38:15","Southern","Nyaruguru","ibinyomoro","Tree Tomato","wholesaler","Nyaruguru","bicycle"
"7680",393,"2024-01-05","16:31:28","Southern","Nyaruguru","inyanya","Tomato","wholesaler","Nyaruguru","car"
"7681",394,"2024-01-05","16:29:54","Western","Rusizi","inanasi","Pineapple","wholesaler","Rusizi","bicycle"
"7682",396,"2024-01-05","15:35:54","Kigali","Nyarugenge","imyembe","Mango","wholesaler","Nyarugenge","moto"
"7683",397,"2024-01-05","15:07:52","Western","Rutsiro","ibitunguru","Onion","wholesaler","Rutsiro","car"
"7684",398,"2024-01-05","15:00:27","Western","Karongi","urusenda","Chilli","wholesaler","Karongi","car"
"7685",399,"2024-01-05","14:46:13","Western","Nyamasheke","avoka","Avocado","wholesaler","Nyamasheke","walk"
"7686",400,"2024-01-05","14:45:32","Kigali","Gasabo","imiteja","Faba Beans","wholesaler","Nyarugenge","moto"
"7687",401,"2024-01-05","14:39:06","Eastern","Kayonza","ingano za sayiri","Barley","wholesaler","Kayonza","bicycle"
"7688",402,"2024-01-05","14:38:49","Western","Rubavu","ingano za sayiri","Barley","wholesaler","Nyarugenge","moto"
"7689",403,"2024-01-05","12:45:34","Eastern","Gatsibo","soya","Soya Beans","wholesaler","Gatsibo","bicycle"
"7690",406,"2024-01-05","12:35:43","Eastern","Gatsibo","uburo","Millet","wholesaler","Gicumbi","moto"
"7691",407,"2024-01-05","12:10:07","Northern","Burera","ibirayi","Potato","own_farm","Burera","walk"
"7692",408,"2024-01-05","11:31:24","Northern","Burera","inyanya","Tomato","wholesaler","Burera","bicycle"
"7693",409,"2024-01-05","11:25:51","Northern","Burera","amatunda","Passionfruit","wholesaler","Burera","bicycle"
"7694",410,"2024-01-05","11:23:48","Kigali","Kicukiro","ubunyobwa","Ground Nuts","wholesaler","Gasabo","bus"
"7695",411,"2024-01-05","11:19:38","Northern","Burera","urusenda","Chilli","wholesaler","Burera","bicycle"
"7696",412,"2024-01-05","11:17:10","Northern","Gicumbi","amashaza","Green Peas","wholesaler","Musanze","car"
"7697",413,"2024-01-05","10:32:38","Northern","Gicumbi","inanasi","Pineapple","wholesaler","Kirehe","bicycle"
"7698",416,"2024-01-05","09:41:53","Northern","Musanze","ibigori","Maize","wholesaler","Musanze","car"
"7699",417,"2024-01-05","09:06:35","Northern","Burera","ibitoki","Banana Cooking","wholesaler","Gakenke","truck"
"7700",418,"2024-01-05","09:01:55","Western","Nyamasheke","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Nyamasheke","bicycle"
"7701",419,"2024-01-05","09:00:39","Northern","Burera","avoka","Avocado","wholesaler","Burera","bicycle"
"7702",421,"2024-01-05","08:53:52","Eastern","Nyagatare","imiteja","Faba Beans","wholesaler","Nyagatare","moto"
"7703",422,"2024-01-05","08:50:57","Eastern","Nyagatare","amashu","Cabbage","wholesaler","Nyagatare","moto"
"7704",423,"2024-01-05","08:45:23","Kigali","Nyarugenge","ibitunguru","Onion","wholesaler","Rubavu","car"
"7705",424,"2024-01-05","08:44:02","Northern","Musanze","ibirayi","Potato","neighbour_farm","Musanze","bicycle"
"7706",425,"2024-01-05","07:42:44","Northern","Gicumbi","ingano","Wheat","wholesaler","Gicumbi","bicycle"
"7707",426,"2024-01-05","07:37:09","Northern","Gicumbi","amashaza","Green Peas","neighbour_farm","Gicumbi","bicycle"
"7708",427,"2024-01-05","07:21:24","Western","Karongi","amashu","Cabbage","neighbour_farm","Karongi","bicycle"
"7709",428,"2024-01-05","07:08:11","Eastern","Rwamagana","ibisheke","Sugarcane","wholesaler","Kicukiro","bicycle"
"7710",430,"2024-01-05","06:52:56","Eastern","Rwamagana","ibitunguru","Onion","wholesaler","Rwamagana","walk"
"7711",432,"2024-01-05","06:44:29","Western","Karongi","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Karongi","walk"
"7712",434,"2024-01-05","05:57:47","Eastern","Nyagatare","amashu","Cabbage","neighbour_farm","Nyagatare","bicycle"
"7713",435,"2024-01-05","05:30:25","Southern","Ruhango","amagi","Eggs","neighbour_farm","Ruhango","walk"
"7714",436,"2024-01-05","04:43:37","Southern","Kamonyi","imiteja","Faba Beans","neighbour_farm","Kamonyi","bicycle"
"7715",437,"2024-01-05","04:39:25","Northern","Gicumbi","karoti","Carrot","neighbour_farm","Gicumbi","bicycle"
"7716",438,"2024-01-05","04:36:17","Southern","Kamonyi","intoryi","Aubergine","neighbour_farm","Kamonyi","bicycle"
"7717",439,"2024-01-06","23:05:36","Western","Rusizi","amashu","Cabbage","neighbour_farm","Rusizi","bicycle"
"7718",440,"2024-01-06","22:54:29","Eastern","Ngoma","ibinyomoro","Tree Tomato","neighbour_farm","Ngoma","walk"
"7719",442,"2024-01-06","22:08:02","Southern","Kamonyi","amasaka","Sorghum","wholesaler","Ruhango","car"
"7720",443,"2024-01-06","22:06:16","Southern","Kamonyi","uburo","Millet","wholesaler","Uganda","car"
"7721",444,"2024-01-06","22:04:36","Southern","Huye","ingano za sayiri","Barley","neighbour_farm","Ruhango","bus"
"7722",445,"2024-01-06","21:56:48","Northern","Rulindo","imiteja","Faba Beans","wholesaler","Rulindo","bus"
"7723",446,"2024-01-06","21:54:11","Northern","Rulindo","urusenda","Chilli","neighbour_farm","Rulindo","bicycle"
"7724",447,"2024-01-06","21:50:50","Northern","Rulindo","karoti","Carrot","wholesaler","Rulindo","bus"
"7725",448,"2024-01-06","21:46:21","Northern","Musanze","ibinyomoro","Tree Tomato","wholesaler","Musanze","bicycle"
"7726",450,"2024-01-06","21:44:36","Eastern","Kirehe","ibinyomoro","Tree Tomato","wholesaler","Kirehe","moto"
"7727",451,"2024-01-06","21:41:55","Northern","Musanze","imyembe","Mango","wholesaler","Nyarugenge","bus"
"7728",452,"2024-01-06","21:14:39","Eastern","Kirehe","amatunda","Passionfruit","wholesaler","Kirehe","moto"
"7729",453,"2024-01-06","21:14:05","Southern","Huye","imiteja","Faba Beans","wholesaler","Huye","bicycle"
"7730",454,"2024-01-06","21:13:34","Eastern","Kirehe","ibitunguru","Onion","cooperative","Kirehe","bicycle"
"7731",455,"2024-01-06","21:11:59","Eastern","Nyagatare","karoti","Carrot","neighbour_farm","Nyagatare","bicycle"
"7732",456,"2024-01-06","21:06:25","Eastern","Ngoma","beterave","Beetroot","wholesaler","Kirehe","bicycle"
"7733",457,"2024-01-06","21:04:03","Eastern","Kayonza","inyanya","Tomato","wholesaler","Kayonza","moto"
"7734",458,"2024-01-06","21:02:07","Western","Nyamasheke","imyumbati","Cassava Root","wholesaler","Don't Know","walk"
"7735",459,"2024-01-06","20:54:26","Eastern","Bugesera","ipapayi","Papaya","wholesaler","Bugesera","bicycle"
"7736",460,"2024-01-06","20:37:44","Eastern","Kayonza","ibinyomoro","Tree Tomato","wholesaler","Don't Know","moto"
"7737",461,"2024-01-06","20:29:23","Eastern","Kayonza","inanasi","Pineapple","wholesaler","Don't Know","moto"
"7738",463,"2024-01-06","20:26:26","Western","Nyamasheke","inyanya","Tomato","wholesaler","Nyamasheke","bicycle"
"7739",466,"2024-01-06","20:21:17","Eastern","Kayonza","amatunda","Passionfruit","wholesaler","Don't Know","moto"
"7740",467,"2024-01-06","20:20:38","Western","Nyamasheke","karoti","Carrot","wholesaler","Don't Know","bicycle"
"7741",468,"2024-01-06","20:17:31","Northern","Gakenke","amashu","Cabbage","wholesaler","Gakenke","bicycle"
"7742",469,"2024-01-06","20:02:44","Southern","Muhanga","urusenda","Chilli","wholesaler","Bugesera","walk"
"7743",470,"2024-01-06","19:58:50","Southern","Muhanga","beterave","Beetroot","wholesaler","Bugesera","walk"
"7744",471,"2024-01-06","19:44:30","Western","Karongi","inyanya","Tomato","own_farm","Don't Know","walk"
"7745",473,"2024-01-06","19:11:03","Eastern","Kayonza","karoti","Carrot","wholesaler","Kayonza","moto"
"7746",474,"2024-01-06","19:08:09","Southern","Kamonyi","umuceli","Rice","wholesaler","Kamonyi","bicycle"
"7747",475,"2024-01-06","19:06:25","Eastern","Kayonza","intoryi","Aubergine","wholesaler","Kayonza","moto"
"7748",476,"2024-01-06","19:04:31","Eastern","Ngoma","amatunda","Passionfruit","wholesaler","Kicukiro","bicycle"
"7749",477,"2024-01-06","19:04:15","Western","Rusizi","imboga za dodo","Amaranth Leaves","neighbour_farm","Rusizi","moto"
"7750",478,"2024-01-06","18:55:23","Southern","Kamonyi","ubunyobwa","Ground Nuts","wholesaler","Muhanga","bicycle"
"7751",479,"2024-01-06","18:07:18","Western","Ngororero","ingano","Wheat","wholesaler","Musanze","bicycle"
"7752",480,"2024-01-06","18:00:53","Western","Rubavu","soya","Soya Beans","wholesaler","Musanze","bicycle"
"7753",482,"2024-01-06","17:44:58","Kigali","Kicukiro","karoti","Carrot","cooperative","Kicukiro","truck"
